playerid,Player,K,HB,D,M,G,B,T,HO,GA,I50,CL,CG,R50,FF,FA,AF,SC,fixture_id
2500,Oscar Allen,4,5,9,2,2,0,1,0,1,1,0,0,0,1,0,45,51,60
2501,Luke Foley,5,4,9,2,0,0,1,0,0,1,0,1,1,1,0,34,30,60
2502,Jack Darling,3,5,8,2,0,2,4,7,1,1,1,0,0,0,0,50,57,60
2503,Josh Rotham,5,0,5,2,0,0,2,2,0,0,0,2,2,1,1,29,34,60
2504,Jai Culley,3,2,5,0,1,0,3,0,1,2,0,1,0,1,0,32,40,60
2505,Tom Barrass,2,2,4,2,0,0,0,1,0,0,0,2,2,0,1,14,28,60
2506,Sam P-Seton↗,1,3,4,1,0,0,3,0,0,0,0,1,0,0,1,21,29,60
2507,Rhett Bazzo↙,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,7,8,60
2508,Blake Acres,20,14,34,10,1,0,2,0,1,6,4,3,4,0,1,129,119,60
2509,Nic Newman,26,8,34,14,1,1,5,0,0,4,2,3,2,1,0,164,139,60
2510,Patrick Cripps,6,27,33,3,1,0,8,0,1,3,8,2,1,3,2,116,153,60
2511,George Hewett,14,18,32,5,0,0,8,0,0,5,6,3,2,2,1,124,124,60
2512,Sam Walsh,12,18,30,5,0,1,10,0,3,3,2,3,0,0,0,128,117,60
2513,Adam Cerra,19,11,30,8,1,0,8,0,3,5,3,4,0,2,2,137,134,60
2514,Adam Saad↗,13,12,25,5,0,0,2,0,0,1,0,0,5,0,0,86,96,60
2515,Sam Docherty,15,9,24,6,0,0,4,0,3,5,3,2,0,0,1,94,106,60
2516,Brodie Kemp,18,4,22,13,1,0,0,0,0,1,1,3,4,0,0,107,93,60
2517,Zac Fisher,13,8,21,8,0,3,1,0,1,1,2,0,2,0,0,86,65,60
2518,Charlie Curnow,15,3,18,14,9,3,0,0,2,3,0,0,0,1,0,151,186,60
2519,Jack Silvagni,11,6,17,4,3,1,3,3,1,0,1,1,0,0,0,91,82,60
2520,Jacob Weitering,10,7,17,10,0,0,2,0,0,0,1,2,2,0,1,79,79,60
2521,Alex Cincotta,9,8,17,4,0,0,6,0,1,3,0,1,2,1,1,77,88,60
2522,Edward Curnow,10,6,16,5,0,1,3,0,0,1,0,1,1,0,1,67,53,60
2523,Marc Pittonet,7,6,13,1,0,0,6,35,0,1,6,3,0,2,2,91,114,60
2524,Harry McKay,9,4,13,7,2,1,2,1,2,3,1,3,0,0,2,72,90,60
2525,Oliver Hollands,9,3,12,5,1,0,3,0,0,4,0,1,0,0,0,66,60,60
2526,Lewis Young,5,6,11,6,0,0,2,11,0,0,0,1,1,0,0,64,51,60
2527,Corey Durdin,6,4,10,1,1,1,2,0,0,1,0,0,0,0,0,44,52,60
2528,Mitch McGovern,6,2,8,1,0,0,2,0,0,2,0,1,2,2,0,35,44,60
2529,Josh Honey,4,4,8,1,1,0,2,0,1,2,1,1,0,0,1,34,44,60
2530,Matthew Kennedy↙,4,3,7,1,1,0,2,0,0,2,2,0,0,0,0,35,25,60
2531,Darcy Parish,14,24,38,4,0,0,4,0,1,6,9,4,4,3,0,121,108,61
2532,Jake Stringer,17,9,26,5,4,1,2,0,0,6,11,5,0,1,1,115,145,61
2533,Dylan Shiel,8,14,22,4,2,0,2,0,3,4,3,3,1,1,1,82,94,61
2534,Nicholas Martin,12,10,22,4,0,0,5,0,1,3,0,2,2,3,0,91,127,61
2535,Andrew McGrath,8,12,20,2,0,0,3,0,0,1,1,1,6,0,0,66,63,61
2536,Jye Caldwell,7,13,20,8,1,0,2,0,2,2,1,3,1,0,2,79,90,61
2537,Zachary Merrett,12,7,19,1,0,0,7,0,0,7,1,1,2,4,1,82,91,61
2538,Will Setterfield,7,12,19,2,0,1,1,0,0,3,3,5,0,1,1,54,51,61
2539,Jordan Ridley,15,4,19,4,0,0,0,0,0,0,0,0,5,1,0,66,78,61
2540,Archie Perkins,10,7,17,2,0,0,1,0,1,5,1,2,1,0,0,54,49,61
2541,Ben Hobbs,12,5,17,6,1,0,4,0,0,3,1,4,1,0,1,83,63,61
2542,Mason Redman,12,4,16,3,1,0,1,0,0,1,1,8,5,0,2,57,51,61
2543,Nick Hind,9,6,15,4,0,1,1,0,0,0,0,2,5,0,0,56,53,61
2544,Sam Weideman,9,5,14,4,5,1,2,1,0,1,1,4,0,1,1,87,83,61
2545,Sam Durham,7,7,14,7,0,1,3,0,0,3,0,0,2,1,0,70,66,61
2546,Massimo D'Ambrosio,7,6,13,1,0,0,2,0,0,0,1,2,1,0,1,41,41,61
2547,Jake Kelly,9,2,11,2,0,0,1,0,0,0,0,1,3,0,0,41,44,61
2548,Kyle Langford,7,4,11,3,0,0,0,0,0,1,0,4,1,0,0,38,38,61
2549,Brandon Z-Thatcher,4,4,8,2,0,0,5,0,0,0,0,2,2,1,1,44,65,61
2550,Sam Draper,3,4,7,0,1,0,1,25,0,0,3,5,0,1,4,41,41,61
2551,Anthony M-Tipungwuti,5,1,6,3,1,1,2,0,3,0,0,0,0,0,0,41,46,61
2552,Will Snelling↙,2,3,5,2,0,0,2,0,0,0,0,0,0,0,0,26,18,61
2553,Andrew Phillips↗,0,3,3,0,0,0,1,22,1,1,1,2,1,0,0,32,38,61
2554,Patrick Dangerfield,19,9,28,5,0,1,1,0,3,15,10,4,0,1,1,93,124,61
2555,Thomas Stewart,24,2,26,12,0,0,1,0,0,0,1,4,13,0,1,113,123,61
2556,Gryan Miers,14,10,24,5,0,0,1,0,1,5,3,2,0,0,1,78,92,61
2557,Jeremy Cameron,13,7,20,5,3,1,0,0,1,3,2,3,0,1,2,82,88,61
2558,Isaac Smith,10,9,19,6,0,1,0,0,0,1,2,1,1,0,0,67,69,61
2559,Zach Guthrie,13,5,18,8,0,0,2,0,0,1,1,1,2,1,1,79,81,61
2560,Max Holmes,8,10,18,3,1,0,6,0,1,2,3,4,1,2,2,79,103,61
2561,Tom Atkins,6,11,17,0,0,0,5,0,1,4,6,4,1,0,1,57,61,61
2562,Oliver Henry,8,9,17,3,2,0,1,0,1,5,1,1,0,2,0,69,82,61
2563,Tom Hawkins,13,3,16,12,8,1,1,3,2,2,0,0,0,0,0,137,184,61
2564,Mitchell Duncan,13,3,16,6,0,1,1,0,0,2,2,2,2,1,1,66,71,61
2565,Mark Blicavs,8,7,15,2,0,0,7,19,2,3,6,5,1,1,1,89,100,61
2566,Bradley Close,10,5,15,4,1,1,4,0,3,4,2,3,0,1,2,70,83,61
2567,Mitchell Knevitt,7,8,15,3,0,0,1,0,0,1,0,3,1,0,1,47,46,61
2568,Sam De Koning,6,8,14,2,0,0,2,13,0,3,2,1,2,1,1,59,67,61
2569,Mark O'Connor,10,3,13,7,0,0,2,0,2,4,2,0,0,3,0,68,79,61
2570,Jed Bews,4,8,12,3,0,0,1,0,0,1,0,2,1,0,0,41,50,61
2571,Tanner Bruhn↙,9,2,11,2,2,0,3,0,0,3,3,1,0,0,1,58,50,61
2572,Sam Simpson,7,3,10,2,2,1,1,0,0,3,0,2,0,0,1,47,58,61
2573,Jake Kolodjashnij,6,3,9,4,0,1,1,0,0,1,0,1,3,0,0,41,50,61
2574,Gary Rohan,4,1,5,2,1,0,1,1,1,1,0,2,0,0,0,31,40,61
2575,Esava Ratugolea,3,2,5,2,0,0,1,0,0,0,0,2,1,2,1,22,43,61
2576,Jack Bowes↗,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,10,15,61
2577,Jayden Short,25,7,32,11,0,0,1,0,0,5,5,5,7,0,1,123,94,62
2578,Tim Taranto,16,16,32,9,1,1,3,0,0,4,8,1,4,0,0,126,140,62
2579,Jacob Hopper,7,14,21,2,0,0,4,0,1,5,6,5,1,2,4,61,71,62
2580,Daniel Rioli,12,9,21,6,0,0,0,0,0,2,0,1,5,0,0,72,87,62
2581,Liam Baker,11,10,21,4,0,1,0,0,0,3,0,3,1,0,2,60,69,62
2582,Nathan Broad,10,10,20,4,0,0,1,0,1,3,0,1,2,1,0,67,78,62
2583,Dustin Martin,12,7,19,4,0,0,2,0,0,7,6,2,0,1,0,71,81,62
2584,Shai Bolton,14,5,19,2,1,2,1,0,0,5,3,0,1,1,0,71,97,62
2585,Nick Vlastuin,12,6,18,6,0,0,1,0,0,0,2,3,6,0,0,70,90,62
2586,Marlion Pickett,10,8,18,5,0,1,6,0,0,5,2,5,1,2,0,88,82,62
2587,Jack Ross,7,10,17,4,0,0,3,0,1,2,4,1,1,1,0,66,79,62
2588,Kamdyn Mcintosh,11,5,16,7,0,0,4,0,0,1,2,1,2,1,0,81,99,62
2589,Tylar Young,7,7,14,4,0,0,1,0,0,1,0,6,2,0,3,42,57,62
2590,Trent Cotchin,6,5,11,4,0,0,3,0,0,1,3,4,0,0,0,52,36,62
2591,Ivan Soldo,7,4,11,5,1,1,2,14,0,2,1,2,2,2,1,72,85,62
2592,Samson Ryan,7,4,11,5,2,0,2,12,0,1,1,3,0,0,1,73,71,62
2593,Noah Balta,8,2,10,4,0,0,1,0,0,0,0,3,2,1,2,39,51,62
2594,Dylan Grimes,6,1,7,2,0,0,2,0,1,1,0,2,3,2,1,33,45,62
2595,Noah Cumberland,4,2,6,2,0,2,2,0,0,1,0,4,0,2,2,28,19,62
2596,Judson Clarke↙,3,2,5,2,0,0,1,0,0,1,0,1,1,0,0,23,13,62
2597,Jack Riewoldt,3,1,4,3,1,1,2,0,0,1,0,1,0,0,1,32,31,62
2598,Tyler Sonsie↗,2,2,4,0,0,0,0,0,0,1,0,3,0,0,0,10,-6,62
2599,Ben Miller,0,2,2,1,0,0,4,3,0,1,0,0,0,0,0,26,30,62
2600,Noah Anderson,19,13,32,9,1,1,5,0,0,4,9,4,3,0,1,134,144,62
2601,Darcy Macpherson,18,13,31,9,0,0,3,0,0,2,2,2,2,0,0,119,102,62
2602,Wil Powell,23,5,28,13,0,0,2,0,0,0,0,1,14,1,0,127,143,62
2603,Matt Rowell,14,12,26,4,0,0,9,0,0,4,8,7,2,2,2,110,108,62
2604,Brandon Ellis,13,12,25,8,1,0,1,0,0,6,1,1,0,0,0,97,113,62
2605,Rory Atkins,18,7,25,11,0,0,0,0,0,4,0,1,3,1,0,102,89,62
2606,Charlie Ballard,21,3,24,12,0,0,2,0,0,1,0,1,4,2,0,115,132,62
2607,Brayden Fiorini,14,6,20,9,1,0,6,0,0,4,1,1,2,1,0,112,101,62
2608,Lachlan Weller,8,10,18,5,0,0,2,0,1,4,3,0,2,0,0,67,90,62
2609,David Swallow,13,4,17,5,0,0,7,0,0,3,2,3,2,0,2,84,74,62
2610,Jarrod Witts,9,7,16,1,1,0,3,35,0,3,8,5,1,2,1,96,94,62
2611,Nicholas Holman,8,7,15,4,2,1,6,0,1,1,0,2,1,2,1,86,99,62
2612,Samuel Collins,14,0,14,10,0,0,2,0,0,0,1,0,3,1,0,81,103,62
2613,Ben Ainsworth,9,5,14,5,1,0,1,0,1,4,2,3,0,1,1,60,60,62
2614,Sean Lemmens,10,3,13,5,0,0,2,0,0,0,2,3,5,0,1,56,60,62
2615,Ben Long,6,6,12,5,0,0,1,0,0,0,1,4,1,0,2,43,45,62
2616,Jack Lukosius,12,0,12,5,0,1,0,0,1,4,0,8,1,1,2,47,33,62
2617,Ben King,8,2,10,5,4,0,1,0,0,2,0,1,0,3,0,74,100,62
2618,Alex Davies,6,4,10,2,0,0,6,0,1,3,0,4,0,0,0,56,47,62
2619,Alex Sexton,4,4,8,2,0,1,0,0,0,2,0,1,0,0,0,27,26,62
2620,Malcolm Rosas↙,5,1,6,3,0,0,3,0,0,1,0,0,0,1,0,39,36,62
2621,Mabior Chol,2,1,3,3,0,1,1,7,0,1,0,3,0,0,1,26,3,62
2622,Bailey Humphrey↗,0,1,1,0,0,0,1,0,0,0,0,3,0,0,2,0,-3,62
2623,Jordan Dawson,21,9,30,3,0,0,5,0,0,7,5,7,4,5,1,112,150,63
2624,Rory Laird,13,16,29,7,0,0,4,0,0,1,2,4,1,2,0,110,100,63
2625,Tom Doedee,14,10,24,5,0,0,2,0,0,3,0,7,3,1,1,83,85,63
2626,Jake Soligo↗,10,14,24,6,0,1,3,0,0,2,3,4,4,1,1,87,95,63
2627,Chayce Jones,15,5,20,1,2,2,4,0,0,4,2,0,0,2,0,90,113,63
2628,Brodie Smith,14,5,19,4,0,0,0,0,0,3,1,4,6,0,2,58,78,63
2629,Rory Sloane,11,7,18,4,1,0,6,0,0,4,3,4,1,2,2,85,91,63
2630,Mitchell Hinge,11,7,18,5,0,0,4,0,0,2,0,2,1,2,0,80,91,63
2631,Lachlan Sholl,13,5,18,8,0,0,2,0,0,4,1,6,0,1,3,73,61,63
2632,Josh Rachele,12,6,18,6,0,4,2,0,0,1,2,3,1,1,0,79,69,63
2633,Riley Thilthorpe,10,5,15,7,0,1,0,3,0,3,1,1,0,1,0,66,91,63
2634,Nick Murray,11,4,15,5,0,0,2,0,1,1,0,0,6,0,0,64,90,63
2635,Wayne Milera,8,5,13,5,0,0,0,0,0,1,0,3,2,1,0,50,37,63
2636,Izak Rankine,7,6,13,3,1,2,5,0,0,2,4,3,0,0,1,67,85,63
2637,Luke Pedlar,9,4,13,6,2,2,2,0,1,3,0,4,0,3,1,75,70,63
2638,Reilly O'Brien,4,8,12,6,0,0,2,44,0,2,0,4,3,0,2,92,88,63
2639,Ben Keays,5,7,12,2,0,0,3,0,1,3,1,4,0,0,1,44,52,63
2640,Lachlan Murphy,9,3,12,7,0,0,2,0,0,4,0,0,1,2,0,64,58,63
2641,Max Michalanney,8,4,12,2,0,0,3,0,0,0,0,3,3,2,0,52,51,63
2642,Darcy Fogarty,7,3,10,3,0,1,0,0,0,0,0,4,0,1,2,32,38,63
2643,Jordon Butts,8,2,10,7,0,0,3,0,0,0,0,2,1,1,0,62,73,63
2644,Taylor Walker,5,2,7,2,1,0,1,5,0,2,0,2,0,0,1,37,38,63
2645,Harry Schoenberg↙,3,2,5,1,0,0,1,0,0,0,0,1,1,0,0,20,21,63
2646,Josh Daicos,13,18,31,3,1,1,2,0,0,2,7,5,1,1,0,100,83,63
2647,Tom Mitchell,13,16,29,3,0,0,6,0,0,5,7,8,1,2,2,100,106,63
2648,Nick Daicos,19,8,27,4,0,0,4,0,0,2,5,5,5,1,1,99,72,63
2649,Steele Sidebottom,14,10,24,5,0,1,5,0,0,1,2,5,2,1,2,93,100,63
2650,Jordan De Goey,11,13,24,1,0,0,2,0,1,4,10,12,4,1,6,53,67,63
2651,Darcy Moore,16,7,23,6,0,0,2,0,0,3,0,7,11,3,3,82,111,63
2652,John Noble,18,5,23,7,1,0,2,0,0,2,2,5,3,1,0,100,110,63
2653,Brayden Maynard,15,6,21,3,0,0,0,0,0,5,0,7,3,0,3,57,63,63
2654,Jack Crisp,10,9,19,2,0,0,5,0,0,3,2,5,1,1,1,72,75,63
2655,Taylor Adams,6,10,16,4,0,0,7,0,0,0,6,5,0,0,2,72,75,63
2656,Oleg Markov,9,5,14,4,0,0,1,0,0,1,2,2,1,0,0,53,64,63
2657,Beau McCreery,10,4,14,2,0,0,9,0,0,4,1,3,0,1,1,78,64,63
2658,Isaac Quaynor,5,8,13,3,0,0,4,0,0,0,0,4,2,2,1,55,57,63
2659,Jamie Elliott,5,6,11,6,0,0,6,0,0,1,0,3,0,0,0,69,80,63
2660,Jack Ginnivan,7,3,10,3,0,0,1,0,1,3,1,2,2,0,0,40,50,63
2661,Will H-Elliott,5,4,9,3,1,0,4,0,0,2,0,0,0,1,0,55,85,63
2662,Bobby Hill,5,4,9,3,0,2,0,0,0,1,0,2,0,0,1,31,22,63
2663,Nathan Murphy,6,3,9,3,0,0,3,0,0,0,0,3,5,1,0,46,67,63
2664,Billy Frampton,6,2,8,1,1,0,2,26,0,2,1,2,1,1,1,63,93,63
2665,Will Kelly↙,5,3,8,4,0,0,1,0,0,3,0,4,0,0,1,34,24,63
2666,Brody Mihocek,5,2,7,1,3,0,3,0,0,1,0,1,0,0,1,49,65,63
2667,Ash Johnson,4,0,4,1,1,0,4,1,0,1,0,3,1,1,2,33,35,63
2668,Nathan Kreuger↗,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,9,8,63
2669,Adam Cerra,18,15,33,4,1,0,7,0,0,7,7,4,2,3,1,130,132,64
2670,Sam Docherty,18,11,29,7,1,0,7,0,0,1,1,4,4,1,1,129,111,64
2671,Blake Acres,14,15,29,8,0,0,2,0,1,2,5,7,3,2,1,103,101,64
2672,Sam Walsh,11,17,28,3,0,0,8,0,1,3,9,6,1,1,0,109,106,64
2673,George Hewett,9,17,26,6,0,0,5,0,0,1,2,5,1,0,3,90,88,64
2674,Adam Saad,14,9,23,3,0,0,2,0,0,1,2,3,4,1,0,78,78,64
2675,Oliver Hollands,13,8,21,6,1,0,2,0,0,2,3,4,0,2,1,86,51,64
2676,Mitch McGovern,12,8,20,9,0,0,1,0,0,3,0,3,3,1,0,84,83,64
2677,Alex Cincotta,11,9,20,6,0,1,1,0,0,4,2,1,1,1,0,75,70,64
2678,Nic Newman,14,5,19,6,0,0,3,0,0,0,0,4,4,0,2,76,61,64
2679,Edward Curnow,11,6,17,3,1,0,1,0,1,3,0,3,2,1,1,62,68,64
2680,Patrick Cripps,7,10,17,2,0,0,6,0,1,2,3,2,0,2,1,70,83,64
2681,Brodie Kemp,9,5,14,3,0,0,0,0,0,0,0,3,3,0,0,46,61,64
2682,Jack Silvagni,8,5,13,5,0,0,5,1,2,5,2,4,1,0,2,64,83,64
2683,Matthew Kennedy↙,9,4,13,4,1,0,2,0,1,5,3,1,0,0,0,61,36,64
2684,Marc Pittonet,7,5,12,3,0,0,2,48,1,1,3,4,0,0,3,87,78,64
2685,Jacob Weitering,9,3,12,4,0,0,0,0,0,0,0,2,1,3,0,48,61,64
2686,Lewis Young↗,6,6,12,3,0,0,0,2,0,0,0,4,0,2,1,40,64,64
2687,Charlie Curnow,6,4,10,6,1,2,3,2,1,2,0,1,0,0,1,63,85,64
2688,Josh Honey,5,3,8,2,0,2,3,0,0,0,0,1,0,0,1,38,27,64
2689,Corey Durdin,5,3,8,2,2,0,3,0,0,2,0,1,1,0,1,48,54,64
2690,Harry McKay,6,0,6,5,1,0,1,1,0,1,0,1,0,1,1,42,45,64
2691,Jesse Motlop,4,1,5,0,2,0,7,0,0,2,0,2,0,0,2,48,49,64
2692,Josh Dunkley,22,11,33,11,0,1,13,0,0,3,6,8,4,4,2,172,149,64
2693,Jarrod Berry,17,12,29,9,0,0,3,0,1,3,1,2,5,0,0,114,104,64
2694,Hugh McCluggage,15,12,27,3,0,0,4,0,1,3,6,4,3,1,1,92,91,64
2695,Lachie Neale,9,11,20,2,0,1,3,0,0,2,6,2,0,2,1,67,63,64
2696,Oscar McInerney,11,5,16,0,0,0,2,29,0,4,10,2,1,5,0,85,110,64
2697,Noah Answerth,11,5,16,6,0,0,4,0,0,4,0,1,2,2,1,76,75,64
2698,Jack Gunston,11,4,15,5,2,1,1,0,1,1,0,5,1,0,2,67,66,64
2699,Joe Daniher,10,5,15,6,2,1,1,2,1,5,1,3,1,0,1,74,85,64
2700,Conor McKenna,12,2,14,5,0,0,0,0,0,1,1,1,1,0,0,55,46,64
2701,Eric Hipwood,9,5,14,4,1,0,4,0,2,5,0,4,0,3,2,68,71,64
2702,Keidean Coleman↗,11,3,14,4,0,0,4,0,0,2,2,2,1,1,1,65,64,64
2703,Harris Andrews,11,2,13,6,0,0,4,0,0,0,1,2,2,1,1,69,83,64
2704,Brandon Starcevich,12,1,13,7,0,0,0,0,1,1,0,1,1,0,1,56,59,64
2705,Jack Payne,12,1,13,9,0,0,2,0,0,0,0,0,8,1,0,74,94,64
2706,Harry Sharp,11,2,13,3,1,0,3,0,0,4,2,7,1,1,3,56,40,64
2707,Will Ashcroft,6,7,13,4,0,0,4,0,0,0,2,2,3,1,0,61,37,64
2708,Charlie Cameron,8,4,12,1,4,1,6,0,2,1,1,2,0,1,0,85,131,64
2709,Zac Bailey,8,4,12,3,4,0,4,0,0,1,3,3,1,0,1,78,94,64
2710,Ryan Lester,9,0,9,7,0,1,1,0,0,1,0,0,0,0,0,53,50,64
2711,Cameron Rayner,6,3,9,1,0,0,5,0,0,3,0,5,1,1,2,42,29,64
2712,Lincoln McCarthy,4,4,8,0,1,0,2,0,0,1,0,7,0,0,2,28,23,64
2713,Darcy Wilmot,3,5,8,1,0,0,3,0,0,2,1,0,0,0,0,34,50,64
2714,Jarryd Lyons↙,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,13,12,64
2715,Jacob Hopper,19,13,32,0,1,1,6,0,2,9,10,9,0,3,2,111,111,65
2716,Shai Bolton,16,15,31,8,3,2,5,0,2,5,7,5,0,1,2,137,152,65
2717,Tim Taranto,14,16,30,3,2,1,5,0,0,3,10,5,1,1,0,117,118,65
2718,Dustin Martin,16,11,27,4,1,1,4,0,1,4,1,4,0,1,0,106,113,65
2719,Dion Prestia,12,11,23,4,3,0,1,0,2,4,2,3,0,0,2,86,115,65
2720,Daniel Rioli,14,8,22,6,0,0,3,0,0,2,1,4,4,0,0,88,74,65
2721,Liam Baker,13,9,22,8,0,0,3,0,0,4,0,1,2,1,0,94,102,65
2722,Jack Ross,9,13,22,5,0,0,0,0,0,3,1,4,3,0,1,65,64,65
2723,Jayden Short,16,2,18,5,0,0,9,0,0,3,1,4,4,2,1,102,82,65
2724,Nick Vlastuin,11,6,17,7,0,0,3,0,0,1,1,0,5,2,0,80,99,65
2725,Nathan Broad,10,6,16,2,0,0,1,0,0,0,0,1,5,1,1,50,66,65
2726,Marlion Pickett,9,6,15,3,1,1,2,0,0,3,0,1,1,1,0,64,89,65
2727,Hugo Ralphsmith,7,8,15,3,0,0,1,0,1,6,1,5,1,0,2,44,42,65
2728,Noah Balta,10,3,13,3,0,0,0,0,1,4,0,5,3,1,2,40,67,65
2729,Ben Miller,8,5,13,6,1,0,2,20,0,2,1,3,1,1,0,87,90,65
2730,Jack Riewoldt,8,4,12,7,0,0,3,0,1,4,0,2,0,0,0,65,74,65
2731,Jack Graham,5,7,12,1,1,1,3,0,2,1,1,1,0,1,1,49,68,65
2732,Kamdyn Mcintosh,8,2,10,2,0,0,2,0,0,2,0,4,0,0,0,42,30,65
2733,Samson Ryan,4,4,8,4,1,0,0,31,1,0,0,0,3,0,0,69,104,65
2734,Judson Clarke,2,5,7,0,1,0,3,0,0,2,0,0,0,0,0,34,58,65
2735,Dylan Grimes,3,3,6,1,0,0,3,0,0,2,0,1,1,1,0,31,50,65
2736,Rhyan Mansell↙,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,15,16,65
2737,Noah Cumberland↗,0,2,2,0,0,0,0,0,0,1,0,4,0,0,2,-2,-12,65
2738,Jamaine Jones,18,12,30,7,0,1,0,0,0,1,1,2,8,2,0,102,123,65
2739,Dominic Sheed,14,15,29,7,0,0,5,0,2,3,9,4,1,1,1,111,115,65
2740,Tim Kelly,11,18,29,3,0,0,5,0,1,3,9,9,2,1,1,96,100,65
2741,Liam Duggan,20,7,27,9,0,0,3,0,0,9,2,8,5,0,4,101,80,65
2742,Shannon Hurn,15,7,22,5,0,0,4,0,0,1,0,2,6,1,0,91,93,65
2743,Alex Witherden,14,6,20,4,0,0,1,0,1,3,1,2,3,1,1,68,98,65
2744,Jayden Hunt,14,5,19,7,0,1,2,0,0,3,3,3,4,0,0,82,89,65
2745,Reuben Ginbey,5,11,16,2,0,0,4,0,0,0,4,3,2,1,0,60,61,65
2746,Oscar Allen,12,3,15,7,4,0,1,0,0,2,0,1,0,1,0,92,88,65
2747,Andrew Gaff,8,6,14,4,0,0,1,0,0,0,1,3,1,0,1,49,39,65
2748,Connor West,7,7,14,4,1,1,1,0,0,2,2,1,0,2,0,60,71,65
2749,Jake Waterman,12,1,13,6,0,1,3,1,0,2,0,4,0,1,2,65,55,65
2750,Josh Rotham,10,3,13,7,0,0,1,0,0,2,0,2,6,0,0,61,73,65
2751,Jack Petruccelle,8,5,13,2,1,0,4,0,0,4,2,1,0,0,0,62,58,65
2752,Xavier O'Neill,8,5,13,4,0,1,2,0,0,0,2,3,2,1,1,53,49,65
2753,Bailey J. Williams,8,5,13,2,1,0,5,28,0,3,5,2,2,0,0,94,69,65
2754,Greg Clark,8,5,13,2,0,0,3,0,0,2,1,0,2,0,0,52,56,65
2755,Luke Edwards,6,5,11,5,0,0,6,0,0,1,1,1,0,2,1,66,62,65
2756,Luke Foley,5,6,11,2,0,0,0,0,0,0,0,4,0,0,1,30,24,65
2757,Tom Barrass,6,3,9,4,0,0,0,0,0,0,0,0,2,1,0,37,73,65
2758,Zane Trew↙,3,6,9,1,0,0,0,0,0,1,2,2,0,0,0,24,20,65
2759,Jack Darling,4,0,4,3,1,0,4,1,0,1,0,7,0,1,4,33,24,65
2760,Jai Culley↗,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,65
2761,Thomas Stewart,17,7,24,8,0,0,1,0,0,1,0,4,4,1,2,88,99,66
2762,Max Holmes,13,9,22,2,1,0,8,0,0,4,5,2,1,2,1,100,102,66
2763,Isaac Smith,14,7,21,2,1,2,3,0,1,4,2,1,5,1,0,83,99,66
2764,Mitchell Duncan,17,3,20,4,0,0,4,0,1,3,2,2,5,1,0,86,92,66
2765,Zach Guthrie,11,7,18,6,0,0,3,0,1,3,2,1,2,1,0,78,95,66
2766,Tom Atkins,8,9,17,3,1,0,6,0,0,3,5,3,1,2,3,74,95,66
2767,Patrick Dangerfield↗,13,3,16,3,0,0,4,0,1,5,3,3,1,1,1,68,58,66
2768,Mark Blicavs,8,8,16,4,1,0,4,10,1,3,5,3,1,1,2,79,113,66
2769,Mark O'Connor,11,5,16,7,0,0,3,0,0,3,1,1,3,1,0,77,91,66
2770,Jeremy Cameron,14,1,15,5,3,2,3,0,0,5,1,7,0,1,3,83,87,66
2771,Jake Kolodjashnij,10,5,15,11,0,0,1,0,0,1,0,0,2,0,0,77,78,66
2772,Mitchell Knevitt,6,9,15,3,1,0,2,0,1,4,1,2,1,0,1,56,72,66
2773,Tom Hawkins,8,6,14,4,1,2,2,3,2,1,1,1,0,1,0,68,91,66
2774,Esava Ratugolea,7,6,13,8,0,0,0,0,0,1,0,1,5,3,0,60,88,66
2775,Tanner Bruhn,8,5,13,3,1,0,6,0,0,1,4,2,1,0,0,73,54,66
2776,Zach Tuohy,9,3,12,4,0,0,4,0,0,4,3,1,2,0,1,58,67,66
2777,Jonathon Ceglar,6,6,12,3,0,0,2,37,0,1,4,4,0,2,4,74,90,66
2778,Gryan Miers,6,6,12,3,1,0,3,0,0,2,0,0,0,1,0,58,59,66
2779,Bradley Close,1,10,11,0,0,0,4,0,0,1,1,3,0,1,1,37,36,66
2780,Jed Bews,1,8,9,2,0,0,5,0,0,0,1,2,0,0,1,42,45,66
2781,Sam Simpson,5,4,9,2,2,1,2,0,1,2,0,1,0,0,1,47,66,66
2782,Oliver Henry,7,2,9,2,1,3,0,0,1,1,0,0,0,0,0,40,51,66
2783,Ollie Dempsey↙,3,3,6,1,0,1,0,0,0,0,1,0,0,0,0,19,24,66
2784,Jordan Dawson,18,11,29,5,0,0,6,0,1,6,4,5,0,4,1,116,122,66
2785,Brodie Smith,16,8,24,3,0,0,5,0,1,2,0,1,8,0,0,93,109,66
2786,Rory Laird,8,13,21,2,0,1,14,0,0,4,6,4,0,3,3,107,102,66
2787,Izak Rankine,11,10,21,6,2,1,2,0,0,2,2,4,1,3,0,95,92,66
2788,Jake Soligo,12,8,20,3,0,1,4,0,1,2,3,4,1,1,0,79,88,66
2789,Lachlan Murphy,11,8,19,5,0,0,1,0,0,6,5,3,1,1,0,69,62,66
2790,Rory Sloane,12,6,18,5,1,0,5,0,0,6,4,1,1,0,0,89,81,66
2791,Wayne Milera,8,10,18,5,0,0,1,0,0,0,0,1,2,0,0,63,72,66
